uid,iso2,iso3,code3,fips,admin2,province_state,country_region,lat,long,combined_key,date,confirmed
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-06,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-07,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-08,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-09,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-10,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-11,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-12,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-13,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-14,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-15,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-16,1
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-17,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-18,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-19,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-20,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-21,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-22,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-23,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-24,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-25,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-26,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-27,0
84049017,US,USA,840,49017,Garfield,Utah,US,37.85447192,-111.4418764,"Garfield, Utah, US",2020-04-28,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-22,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-23,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-24,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-25,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-26,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-27,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-28,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-29,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-30,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-01-31,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-01,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-02,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-03,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-04,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-05,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-06,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-07,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-08,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-09,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-10,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-11,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-12,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-13,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-14,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-15,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-16,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-17,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-18,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-19,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-20,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-21,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-22,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-23,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-24,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-25,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-26,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-27,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-28,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-02-29,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-01,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-02,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-03,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-04,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-05,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-06,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-07,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-08,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-09,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-10,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-11,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-12,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-13,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-14,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-15,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-16,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-17,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-18,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-19,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-20,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-21,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-22,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-23,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-24,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-25,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-26,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-27,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-28,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-29,4
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-30,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-03-31,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-01,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-02,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-03,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-04,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-05,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-06,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-07,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-08,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-09,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-10,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-11,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-12,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-13,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-14,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-15,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-16,1
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-17,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-18,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-19,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-20,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-21,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-22,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-23,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-24,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-25,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-26,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-27,0
84049019,US,USA,840,49019,Grand,Utah,US,38.98103848,-109.5704487,"Grand, Utah, US",2020-04-28,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-22,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-23,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-24,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-25,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-26,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-27,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-28,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-29,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-30,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-01-31,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-01,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-02,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-03,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-04,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-05,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-06,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-07,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-08,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-09,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-10,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-11,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-12,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-13,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-14,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-15,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-16,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-17,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-18,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-19,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-20,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-21,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-22,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-23,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-24,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-25,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-26,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-27,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-28,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-02-29,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-01,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-02,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-03,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-04,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-05,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-06,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-07,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-08,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-09,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-10,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-11,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-12,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-13,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-14,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-15,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-16,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-17,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-18,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-19,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-20,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-21,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-22,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-23,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-24,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-25,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-26,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-27,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-28,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-29,2
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-30,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-03-31,6
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-01,6
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-02,7
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-03,10
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-04,12
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-05,12
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-06,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-07,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-08,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-09,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-10,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-11,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-12,13
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-13,15
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-14,15
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-15,15
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-16,15
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-17,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-18,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-19,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-20,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-21,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-22,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-23,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-24,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-25,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-26,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-27,0
84049021,US,USA,840,49021,Iron,Utah,US,37.8590362,-113.2897381,"Iron, Utah, US",2020-04-28,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-22,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-23,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-24,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-25,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-26,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-27,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-28,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-29,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-30,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-01-31,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-01,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-02,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-03,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-04,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-05,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-06,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-07,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-08,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-09,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-10,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-11,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-12,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-13,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-14,0
84049023,US,USA,840,49023,Juab,Utah,US,39.70208397,-112.7809245,"Juab, Utah, US",2020-02-15,0
